Number,Microphone,ACI,ADI,AEI,BI,H,NDSI
59,AM,1820.375292,1.947942834,0.458337,3.300856505,0.775163134,-0.102838629
60,AM,1805.471022,1.904489413,0.483139,2.856201524,0.7929308,-0.542849829
61,AM,1857.327614,2.022425987,0.411887,4.725582607,0.79378799,0.831746207
62,AM,1810.516909,2.033595491,0.402642,2.182545444,0.787734974,-0.21722632
63,AM,1803.845069,1.323714574,0.711831,1.550128261,0.732493752,-0.292598207
64,AM,1868.509177,1.835651129,0.513797,4.00495665,0.757359786,0.714281396
65,AM,1859.606276,1.474456185,0.647141,5.50587173,0.803787362,0.872808516
66,AM,1810.405947,2.056187858,0.387098,2.009672002,0.791578056,-0.03236326
67,AM,1815.628556,1.548255547,0.640445,1.88035082,0.785609668,-0.11326961
68,AM,1812.868227,1.584882338,0.63047,2.498752735,0.740210429,-0.42819674
69,AM,1807.119046,1.30163478,0.718825,2.064524688,0.759846722,-0.182150843
70,AM,1815.282238,1.512235823,0.656212,2.722633325,0.735547837,-0.309376744
71,AM,1826.316312,1.725614163,0.568597,4.554397807,0.768655974,0.708403328
72,AM,1818.835221,1.791076128,0.538487,5.601055355,0.784355463,0.709361941
73,AM,1816.560624,1.797342672,0.538909,3.438183673,0.784247859,0.286008865
74,AM,1807.870504,1.406277516,0.691403,3.095248686,0.757641092,-0.169355957
75,AM,1805.690837,1.414715057,0.687039,1.860084939,0.755757248,-0.3383152
76,AM,1814.374579,1.794069485,0.54287,5.423433302,0.791525914,0.706395281
77,AM,1811.758177,1.539317812,0.6477,2.163098095,0.747838714,-0.129153959
78,AM,1821.613892,1.404171658,0.687402,2.571760624,0.795356313,0.054111946
79,AM,1839.364248,2.050855604,0.389124,3.225503533,0.823085234,0.41110112
80,AM,1816.932384,2.078482187,0.366127,2.123332577,0.821736464,0.170420518
81,AM,1813.860423,2.110970994,0.342635,1.789339286,0.81381599,-0.092932514
82,AM,1806.106133,2.139345807,0.31476,1.585683731,0.7836178,-0.256001989
83,AM,1808.398127,1.473908901,0.666678,2.048556595,0.77531746,-0.329344952
84,AM,1813.090331,1.565123978,0.633125,2.406890957,0.737976018,-0.507669895
85,AM,1814.039731,1.324824115,0.711106,3.280896992,0.731137506,-0.42599104
86,AM,1807.385303,1.920138167,0.472621,1.721235284,0.779667017,-0.400285226
87,AM,1805.122852,1.093135607,0.761846,2.096933662,0.708514601,-0.500358559
88,AM,1807.881658,1.087093055,0.766752,2.317903563,0.700174209,-0.360733474
89,AM,1811.276677,1.897592464,0.486473,1.610621164,0.742065063,-0.315695475
90,AM,1811.052585,1.814638455,0.53149,1.771341753,0.75903756,-0.220985307
91,AM,1818.995547,1.305856784,0.710263,2.394918792,0.719430091,-0.017026259
92,AM,1808.53259,1.121590629,0.760434,1.926299566,0.701966303,-0.305913224
93,AM,1804.665594,0.902160756,0.802414,1.960384317,0.67096057,-0.298347088
94,AM,1808.900845,0.992364682,0.785812,2.677646984,0.665438357,-0.413450143
95,AM,1811.964585,1.646538158,0.606419,1.959838353,0.750259174,-0.039884089
96,AM,1810.378419,1.489030566,0.646656,1.4616627,0.763485075,-0.011839967
97,AM,1808.761644,1.425350859,0.677548,1.939788533,0.727411045,-0.076543157
98,AM,1903.29612,2.026544619,0.403272,3.867416935,0.797099001,0.88306756
99,AM,1886.870942,1.380653129,0.656185,7.232204813,0.812202585,0.965416939
100,AM,1873.057,1.601621311,0.612806,6.096503199,0.78813779,0.907023327
101,AM,1867.490768,1.722864368,0.567715,4.420798089,0.769051509,0.775835204
102,AM,1835.578599,1.954522439,0.456905,5.047417873,0.749885372,0.303206381
103,AM,1824.403528,1.515717819,0.652554,3.758043041,0.745486363,-0.258328693
104,AM,1846.79661,1.931168433,0.46729,3.390257153,0.791348663,0.146854317
105,AM,1803.639643,1.748694836,0.562347,2.300950406,0.762058232,-0.543596825
106,AM,1804.606648,2.107784684,0.343477,1.913221013,0.796612249,-0.497173816
107,AM,1806.798586,1.727518911,0.572136,2.723428887,0.774449365,-0.329058137
108,AM,1802.913822,1.955991727,0.448378,1.421869079,0.79084958,-0.445922716
109,AM,1817.064746,1.940020538,0.465308,2.627778881,0.77191345,-0.335372187
110,AM,1814.196668,1.900769185,0.481227,2.865175536,0.777091231,-0.08385823
111,AM,1816.340017,1.775139677,0.545944,3.468225105,0.775055306,0.031029073
112,AM,1809.970418,1.449670762,0.673168,2.706104521,0.742229496,-0.257968934
113,AM,1806.849125,1.571087722,0.63301,4.506185075,0.751289686,0.29104193
114,AM,1799.636334,1.298747416,0.716625,1.697824816,0.731121101,-0.344400864
115,AM,1801.237804,1.205415328,0.738733,1.738015507,0.723340647,-0.33948351
116,AM,1826.93438,1.392063772,0.67955,5.84630481,0.729314883,0.661391492
117,AM,1823.277874,1.347177192,0.694877,5.61192958,0.715975779,0.586870645
118,AM,1805.340653,1.088936807,0.767427,1.943133484,0.705998743,-0.318024167
119,AM,1810.730677,0.55781721,0.856055,2.342781847,0.66932632,-0.400887019
120,AM,1810.608362,1.788166539,0.545511,2.331409399,0.765318743,-0.463384572
121,AM,1797.644752,2.008426971,0.400252,5.361007779,0.805486267,0.646041271
122,AM,1799.190392,1.886756491,0.484083,5.035753958,0.790868492,0.39491969
123,AM,1803.316395,1.818022396,0.517577,5.081112684,0.801436316,0.335036272
124,AM,1807.788681,2.103206218,0.322744,6.592776006,0.81084452,0.619380552
125,AM,1814.90482,2.072772567,0.352297,5.768038739,0.817125745,0.592835044
126,AM,1811.148048,1.873826524,0.484464,6.02247143,0.751591006,0.383161174
127,AM,1816.719543,1.807255205,0.525409,6.526832316,0.721356908,0.549166881
128,AM,1820.418531,1.84713017,0.503713,4.70520752,0.718369156,0.344178647
129,AM,1818.93627,1.822687696,0.517852,4.274059885,0.73433445,0.425537254
130,AM,1831.49823,0.923978869,0.784522,4.873335992,0.728766592,0.477030054
131,AM,1821.679894,2.037230803,0.382413,5.478156434,0.761848626,0.666414401
132,AM,1810.504798,1.867514946,0.495512,4.032889944,0.710836526,0.199136967
133,AM,1810.65772,1.817581663,0.521534,4.636723989,0.7154791,0.199932029
134,AM,1810.341597,1.986244616,0.410726,5.672608336,0.765562686,0.564357142
135,AM,1831.382694,2.037697541,0.374904,5.397453225,0.802072771,0.73219944
136,AM,1836.424635,1.982879974,0.420954,5.987922291,0.791178404,0.828402673
137,AM,1814.6056,2.025179644,0.388109,6.593421721,0.772895248,0.556608454
138,AM,1806.075625,2.008232652,0.394635,5.307939166,0.778281892,0.414347213
139,AM,1814.255527,1.945957661,0.436439,5.815238846,0.767113146,0.544107545
140,AM,1827.668731,1.87016862,0.492341,6.476562329,0.742060252,0.579166747
141,AM,1847.672962,1.950728708,0.441809,7.007355579,0.748713707,0.583651584
142,AM,1822.78336,1.909243924,0.462242,4.972531094,0.755364629,0.569329016
143,AM,1817.80576,1.990137958,0.412545,4.128105892,0.786534027,0.468296619
144,AM,1807.603753,2.00675004,0.408185,4.136656485,0.760453388,0.386538633
145,AM,1810.513527,2.140143047,0.293912,4.4536022,0.792525712,0.351383731
146,AM,1815.215877,2.124641933,0.316834,3.618763485,0.786153992,0.533713895
147,AM,1810.753145,1.922099634,0.460125,4.978991978,0.733273292,0.362162451
148,AM,1809.564839,1.777241554,0.541827,3.694777086,0.6687747,0.004216848
149,AM,1815.201294,1.886099489,0.482713,3.05213984,0.703597344,0.087840879
150,AM,1813.569199,1.916754815,0.457865,2.763920749,0.731230788,0.385703196
151,AM,1816.020429,1.959373337,0.424651,5.642398241,0.738965272,0.341558835
152,AM,1812.494303,1.944880771,0.444764,5.018480169,0.734359009,0.213911768
153,AM,1811.353831,1.569352829,0.63077,5.170505343,0.755096603,0.375373277
154,AM,1807.303036,1.975124209,0.425134,5.531418013,0.771200161,0.312470319
155,AM,1814.891051,1.621326625,0.604535,5.39416798,0.763011949,0.40025239
156,AM,1811.322376,0.920700471,0.792647,4.59070194,0.71363866,0.177509172
157,AM,1825.820967,1.991118824,0.418841,5.890936869,0.775593479,0.773561161
158,AM,1833.966328,1.393712956,0.688727,7.092776274,0.751814566,0.863547104
159,AM,1806.218375,1.053208314,0.772685,4.106741964,0.652570303,0.038230701
160,AM,1809.139333,1.848794687,0.503255,4.775521884,0.712210624,0.129804548
161,AM,1811.126876,1.532244937,0.632405,4.229523239,0.74081776,0.141076691
162,AM,1814.23245,1.962592324,0.432499,4.006568244,0.753259098,0.447713845
163,AM,1809.161527,1.779954038,0.538583,4.754677105,0.737759717,0.257480425
164,AM,1805.076878,1.627905703,0.60924,4.84596997,0.719925882,0.101122778
165,AM,1810.112957,1.967497238,0.432783,5.002301409,0.750073916,0.27106483
166,AM,1806.928377,2.10862609,0.319986,5.955432194,0.779549223,0.551613849
167,AM,1819.747893,1.39541167,0.677432,7.156180658,0.709686598,0.863060171
168,AM,1823.078899,1.219168161,0.733855,4.804694596,0.637589705,-0.083405449
169,AM,1806.530631,1.750835958,0.560953,4.612811111,0.724114004,0.047297995
170,AM,1810.335391,1.695931181,0.584748,4.457325551,0.726620423,-0.099007702
171,AM,1819.239749,1.932361721,0.441165,5.726668662,0.770864661,0.522626271
172,AM,1817.233641,1.961537405,0.424048,5.352954196,0.758632587,0.378316742
173,AM,1812.815839,1.693256114,0.573205,4.680090839,0.703958361,-0.008469673
174,AM,1812.367339,1.628087015,0.603784,3.732871705,0.690116413,-0.133858757
175,AM,1828.267075,1.562300775,0.635233,4.092035969,0.649275322,0.38686086
176,AM,1816.607593,1.615060025,0.617628,4.210370262,0.638909176,0.299883879
177,AM,1814.093704,1.662861882,0.588337,3.802683102,0.625295786,0.446922898
178,AM,1825.36204,1.350765699,0.699508,4.321895611,0.618207511,0.243920777
179,AM,1824.369627,1.424131438,0.681991,3.57570173,0.618117612,0.040024887
180,AM,1820.756627,1.366985384,0.700374,3.337183807,0.611401041,0.079791129
181,AM,1845.571809,1.923008874,0.462833,4.356501173,0.705541648,0.536005964
182,AM,1847.830036,1.965164898,0.429703,4.934640702,0.729647404,0.646760897
183,AM,1847.537797,1.943599841,0.451609,5.140879686,0.723274727,0.687221702
184,AM,1838.948986,2.053930047,0.362615,6.97283458,0.75415613,0.789198664
185,AM,1830.669122,1.913210802,0.458487,6.418616759,0.731286816,0.648080316
186,AM,1816.562513,1.839441174,0.500856,5.295083191,0.719355521,0.47475027
187,AM,1827.286761,1.998237767,0.390446,7.449575166,0.746425825,0.687251286
188,AM,1815.404434,1.886685875,0.453739,7.178095281,0.739054853,0.531130944
189,AM,1814.38846,1.856490905,0.48606,7.493911541,0.714552335,0.308062673
190,AM,1815.109476,1.740201923,0.540061,6.520191888,0.686748307,0.473683083
191,AM,1818.251388,1.866927148,0.475586,6.839836193,0.707239187,0.414288045
192,AM,1825.449607,1.892860134,0.471921,7.019041718,0.723046894,0.426879915
193,AM,1815.892744,2.000433819,0.413056,6.363031429,0.742540557,0.526493654
194,AM,1820.379563,1.93772333,0.446728,5.922110271,0.727781146,0.484788401
195,AM,1818.391505,1.46757237,0.660215,5.974867637,0.662129924,0.406554106
196,AM,1826.558834,1.745694494,0.547361,6.468016402,0.653474147,0.471640035
197,AM,1823.369747,1.744289339,0.544229,6.279417697,0.659781023,0.45275199
198,AM,1822.664544,1.765169429,0.541595,6.181202423,0.684981941,0.455609905
199,AM,1822.385339,1.816514393,0.512011,6.181888727,0.714944051,0.507885233
200,AM,1830.570622,1.941203858,0.441337,6.004646218,0.699263383,0.557629802
201,AM,1826.519331,2.023368892,0.387174,5.175132733,0.734802746,0.501669412
202,AM,1830.260562,1.966598854,0.411794,5.857552774,0.724186008,0.537769542
203,AM,1820.220066,1.848447815,0.497121,6.506546467,0.708327766,0.437130545
204,AM,1816.374839,1.67361024,0.590439,4.73099672,0.722661995,0.381345532
205,AM,1813.080724,1.857808259,0.506557,4.699812933,0.718284084,0.396590103
206,AM,1813.121904,1.60896265,0.613615,5.801171069,0.683214391,0.502148063
207,AM,1808.978475,0.92985728,0.796385,3.487450911,0.675921156,0.073636596
208,AM,1813.856929,1.095346184,0.769345,2.808377884,0.648210553,-0.110724626
209,AM,1811.006016,1.417398905,0.679974,5.507303651,0.661466115,0.037705709
210,AM,1807.934604,1.231988543,0.7378,4.63746911,0.639469655,0.004658613
211,AM,1809.215075,1.164905291,0.751367,4.999060702,0.635474354,-0.059304996
212,AM,1807.047174,1.244042211,0.72775,5.147114186,0.631489926,0.144881258
213,AM,1807.105031,0.981390921,0.793002,3.748814503,0.637336017,-0.076849038
214,AM,1807.606586,1.538390387,0.648633,3.695403466,0.708881436,0.114705398
215,AM,1811.030031,1.24692949,0.726814,4.858733937,0.688933591,0.093950652
216,AM,1809.724997,1.55786043,0.641339,3.594898894,0.704917751,0.282004924
217,AM,1812.99581,1.733097691,0.567025,4.083531222,0.707088694,0.21924504
218,AM,1809.924946,1.465625133,0.666904,4.653593551,0.683521154,0.023266584
219,AM,1833.110312,1.81194182,0.512428,7.795538754,0.724316305,0.859679076
220,AM,1829.756153,1.828513195,0.515704,6.646734498,0.697093564,0.679299181
221,AM,1805.58948,1.512241571,0.648168,4.949097056,0.644702274,0.098044352
222,AM,1812.688238,1.772307082,0.546657,4.635793055,0.680730493,0.200893664
223,AM,1823.511496,1.973437688,0.42357,4.252932093,0.720104239,0.388454035
224,AM,1818.78295,2.107181089,0.343463,3.743388264,0.761255445,0.312228954
225,AM,1822.78867,1.997139957,0.410598,2.622280178,0.749094779,0.24047057
226,AM,1811.672501,2.209436372,0.238422,3.383220232,0.790621814,0.320273491
227,AM,1810.568562,2.097169249,0.346673,4.587358696,0.755204022,0.586221676
228,AM,1817.328219,2.032527815,0.399817,5.46613682,0.764366206,0.771974185
229,AM,1814.437333,1.946037272,0.457722,3.249230549,0.752424635,0.144186774
230,AM,1813.036401,1.854719036,0.509124,2.858791201,0.717569531,-0.027610435
231,AM,1811.346584,1.503801556,0.66033,2.893468326,0.703555489,-0.124266237
232,AM,1807.559764,1.955978981,0.457609,3.564896593,0.748387858,-0.051837508
233,AM,1815.476894,1.924118559,0.467163,4.278794043,0.735635882,0.04112715
234,AM,1818.834066,2.114977821,0.327217,5.454690213,0.759392561,0.099796967
235,AM,1825.465764,2.011747403,0.40229,5.817567913,0.734222195,0.244207789
236,AM,1828.322491,1.571365285,0.630896,5.875584123,0.741948726,0.333434538
237,AM,1816.998429,1.918807452,0.467803,5.257175711,0.745526725,0.248160639
238,AM,1838.957835,1.87832179,0.493404,10.31664352,0.732765867,0.882301452
239,AM,1960.334014,2.083414991,0.342615,12.95064379,0.812446719,0.985049973
240,AM,1819.479569,1.89871094,0.485564,5.948246407,0.733436786,0.452741441
241,AM,1814.028994,1.974292336,0.410442,7.999353938,0.673064785,0.817707361
242,AM,1807.116005,1.953052744,0.42696,7.801894501,0.656090201,0.821270228
243,AM,1817.110271,1.87661905,0.469155,7.303939473,0.649934639,0.795861018
244,AM,1827.056359,1.955724835,0.429131,7.993563575,0.672318328,0.866417169
245,AM,1818.086747,1.975834104,0.429284,6.341380793,0.704361017,0.684173791
246,AM,1814.871682,2.072318977,0.357246,6.478963358,0.728399102,0.811642573
247,AM,1820.007448,2.04642088,0.37305,6.544711386,0.725631439,0.824226721
248,AM,1831.293735,2.009440434,0.400664,6.569215209,0.721294505,0.785063019
249,AM,1834.04019,1.968233321,0.424995,6.608305341,0.716176696,0.782485914
250,AM,1816.110009,1.845680391,0.514605,4.567553563,0.708401724,0.872342612
251,AM,1816.472553,1.764987899,0.550778,5.804583755,0.689700296,0.790501536
252,AM,1846.105012,1.996647511,0.421094,6.033792495,0.766355635,0.939585292
253,AM,1822.71272,1.932714367,0.452208,4.853905036,0.742977552,0.781115151
254,AM,1809.543455,1.955119273,0.429719,4.358121702,0.737756609,0.704061427
255,AM,1825.735704,1.898652311,0.465556,4.205515458,0.738013166,0.747602791
256,AM,1819.637981,1.855771564,0.491132,3.960767506,0.694891924,0.690190088
257,AM,1827.80709,1.952036109,0.43294,5.789992551,0.728997283,0.745776258
258,AM,1815.501064,1.954236406,0.43119,4.68376648,0.72833187,0.680987604
259,AM,1809.341174,2.023350881,0.378099,4.956072751,0.72244244,0.704147543
260,AM,1816.8944,1.969458943,0.423096,4.311318712,0.711279307,0.743206551
261,AM,1819.285882,1.940362226,0.444758,4.650928222,0.69782412,0.770514102
262,AM,1815.724953,1.946403442,0.4391,4.686125106,0.683668377,0.720087593
263,AM,1809.031237,1.957214008,0.431583,4.200552974,0.674493196,0.703224821
264,AM,1812.85165,1.879061206,0.480122,3.272047589,0.674067521,0.646816392
265,AM,1842.939804,1.860144732,0.494539,5.608746818,0.688171916,0.851516479
266,AM,1829.530109,1.900216782,0.464716,5.310222918,0.688013841,0.834138615
267,AM,1854.315142,2.045197884,0.360092,4.989327727,0.751976611,0.834400955
268,AM,1829.853167,2.107606077,0.284817,5.70854385,0.781112331,0.824776361
269,AM,1842.037917,2.075535108,0.309928,6.178841473,0.772582289,0.82920538
270,AM,1876.19978,2.093580343,0.303578,6.868007935,0.78491628,0.878059618
271,AM,1846.325881,2.07834034,0.306878,5.18395416,0.763329712,0.795417654
272,AM,1855.478276,2.088251611,0.298493,5.689569579,0.780121559,0.894045929
273,AM,1912.58543,2.146261421,0.256924,5.894140114,0.809924152,0.891361863
274,AM,1861.973591,2.028472589,0.368782,5.632530678,0.756128448,0.812914457
275,AM,1849.678225,2.027650835,0.369832,5.458061269,0.735921199,0.848970235
276,AM,1838.764804,2.056273395,0.344691,6.339338781,0.720351849,0.870299942
277,AM,1837.323707,2.032934291,0.358371,4.712859002,0.720497957,0.762341581
278,AM,1851.515802,1.992865317,0.402878,4.088355799,0.717316674,0.801233509
279,AM,1857.867084,2.107909739,0.315634,3.195064074,0.764728644,0.833812222
280,AM,1841.785823,2.161407448,0.272489,3.931278205,0.791510842,0.863212297
281,AM,1820.186306,1.567299507,0.632602,3.809591488,0.749048541,0.823680473
282,AM,1833.820786,2.151461724,0.28167,3.741589764,0.818727091,0.899903711
283,AM,1826.418227,2.14351357,0.291881,4.418113187,0.820082709,0.902953694
284,AM,1821.266277,2.209357793,0.219533,4.181773238,0.824118796,0.889958704
285,AM,1824.241617,2.155320096,0.263146,5.030700803,0.817763176,0.907189036
286,AM,1818.432817,2.099409118,0.316243,4.583415335,0.781656368,0.879943861
287,AM,1841.399012,2.092406281,0.301513,5.41700815,0.795927806,0.83259876
288,AM,1841.136583,2.103356803,0.287559,5.483498326,0.786448555,0.850686336
289,AM,1855.262204,2.245032942,0.153244,6.248523309,0.852748767,0.911362024
290,AM,1827.380677,2.274870652,0.117294,3.652719361,0.874191667,0.807808933
291,AM,1821.534026,2.27146398,0.125189,3.255620527,0.881439935,0.814885152
292,AM,1827.985989,2.232910966,0.186127,3.741154709,0.879572567,0.754693879
293,AM,1833.742104,2.241475768,0.175482,3.652434358,0.880724956,0.64224215
294,AM,1835.192267,2.273436503,0.119469,3.557663565,0.895768848,0.701480179
295,AM,1847.086128,2.22219637,0.194104,4.133740574,0.895552195,0.80167324
296,AM,1844.730041,2.290706538,0.072754,5.717216194,0.89395841,0.915326029
297,AM,1862.996201,2.217853426,0.181172,6.122897765,0.901260752,0.898085254
298,AM,1879.557548,2.259236545,0.128168,6.653085125,0.899078257,0.890746488
299,AM,1869.096614,2.213580775,0.191995,5.809943052,0.885649767,0.863168014
300,AM,1896.317782,2.194223928,0.208079,6.55971648,0.888046295,0.880820966
301,AM,1828.987465,2.003730798,0.41227,4.826490004,0.762927482,0.547340353
302,AM,1828.210496,2.101121932,0.332506,5.383529333,0.777826205,0.618356686
303,AM,1835.043551,1.916736987,0.466611,5.750072735,0.722620264,0.612098107
304,AM,1838.963269,1.550313068,0.627864,5.676030457,0.638775297,0.519394082
305,AM,1829.776706,1.726867117,0.563189,5.33727979,0.62482452,0.460273629
306,AM,1809.359117,1.759110938,0.549303,4.582502462,0.656856056,0.301597722
307,AM,1817.677544,1.965276527,0.420389,4.671247462,0.75668421,0.597100301
308,AM,1823.832731,1.896961076,0.477145,4.280093066,0.760575519,0.633512947
309,AM,1818.695937,1.902736843,0.471289,4.462337483,0.760333567,0.654564702
310,AM,1816.202424,1.800747732,0.527516,4.791131633,0.744316623,0.68569024
311,AM,1822.277857,1.599679653,0.616392,4.111467898,0.713264063,0.477938301
312,AM,1837.206223,1.793777119,0.537056,5.171191763,0.698851589,0.433850042
313,AM,1823.05822,1.602345563,0.619472,4.742912268,0.675027581,0.265038182
314,AM,1814.734514,1.629407,0.602241,4.35555836,0.691250597,0.526639923
315,AM,1811.003978,1.848827191,0.492793,5.2903555,0.747179419,0.658142931
316,AM,1814.014189,1.901768611,0.461926,6.264623528,0.749153304,0.829449516
317,AM,1811.036035,1.980968642,0.412209,5.310936059,0.782942124,0.797520836
318,AM,1816.351917,1.927855667,0.445001,5.759542631,0.773399203,0.619410379
319,AM,1804.992785,1.975906815,0.418004,4.808641166,0.766584335,0.443857947
320,AM,1809.598462,1.227569759,0.726893,4.958536084,0.653886781,0.682552297
321,AM,1804.597711,1.419648376,0.677674,4.848822001,0.66101425,0.588225413
322,AM,1800.822758,1.905065268,0.460462,5.159989135,0.748172172,0.544625388
323,AM,1803.603598,1.946534238,0.440225,4.034110472,0.77780166,0.691670894
324,AM,1806.880842,2.047921182,0.366579,5.620427427,0.781312005,0.788635992
325,AM,1815.677184,1.56256403,0.609796,5.22460697,0.71995366,0.59095298
326,AM,1807.33648,1.673014739,0.580827,4.434261737,0.697196905,0.535477732
327,AM,1804.109486,1.494505811,0.648783,5.47503474,0.672478839,0.697724117
328,AM,1808.180007,1.511430817,0.641213,4.480797164,0.662781045,0.521086428
329,AM,1800.690274,1.175178124,0.743247,4.156986667,0.624733659,0.411385687
330,AM,1802.000089,1.230647858,0.727912,4.085819897,0.638384237,0.397855579
331,AM,1802.825263,1.532081259,0.640314,3.901274178,0.663671736,0.274131682
332,AM,1810.867914,1.822720253,0.513422,6.937945738,0.709863111,0.533798207
333,AM,1810.749199,1.773746655,0.538764,4.313388912,0.709051449,0.381576302
334,AM,1810.909858,1.98938724,0.397281,4.528053763,0.765294615,0.513842703
335,AM,1809.555133,2.072596888,0.335804,4.643693828,0.781446502,0.688234282
336,AM,1810.336626,2.119729235,0.306219,5.538582914,0.77670387,0.775880593
337,AM,1817.63776,1.821661551,0.504388,5.77645955,0.76862286,0.650042551
338,AM,1816.084235,1.94064845,0.434404,5.714654559,0.790468095,0.817690814
339,AM,1819.995884,2.140574706,0.285735,6.405435677,0.800869118,0.763189859
340,AM,1826.421279,2.148486122,0.284852,4.96644869,0.820019101,0.76885721
341,AM,1813.668737,2.177411297,0.262954,3.823838174,0.822609078,0.596437352
342,AM,1817.17377,2.225892082,0.201194,5.421248062,0.846143134,0.522397181
343,AM,1820.073744,2.172832517,0.258399,5.115067532,0.852688916,0.540181606
344,AM,1820.904572,2.194580485,0.233519,4.351356479,0.842787658,0.486866035
345,AM,1818.311398,2.206962522,0.22206,3.954435635,0.819953695,0.478223382
346,AM,1816.768456,2.240445798,0.179822,6.674676046,0.845836204,0.842590257
347,AM,1822.569358,2.148214795,0.280928,5.552254368,0.83936091,0.723050689
348,AM,1813.178973,2.070217511,0.340439,6.525768228,0.778130497,0.521748659
349,AM,1820.700193,2.031297556,0.362871,6.189547011,0.769614226,0.542690007
350,AM,1818.664336,1.949197855,0.4207,5.909097697,0.743629465,0.615011444
351,AM,1814.291904,1.868857901,0.475765,6.167635145,0.730022876,0.530571706
352,AM,1807.234773,1.881703389,0.46784,5.063850142,0.735808153,0.537844306
353,AM,1812.588198,1.850260434,0.482749,5.093662797,0.727777163,0.537928354
354,AM,1810.827726,1.777290291,0.521488,5.247242295,0.741515818,0.599039544
355,AM,1817.797767,1.788407055,0.524404,5.568774925,0.738793998,0.688310129
356,AM,1814.53173,2.00331453,0.388242,6.889168046,0.766012118,0.639146015
357,AM,1821.484622,1.971747039,0.412464,5.948072791,0.766659696,0.681446671
358,AM,1813.831966,1.828857272,0.498339,5.107370409,0.739127241,0.673045861
359,AM,1823.303734,1.897968809,0.476155,3.723097503,0.73069583,0.565485638
360,AM,1825.598251,2.001631275,0.417394,2.518379929,0.752095363,0.523958
361,AM,1816.104312,2.275013729,0.123545,7.667365508,0.850467173,0.882922987
362,AM,1817.408968,2.231383956,0.205196,7.539420394,0.857717635,0.897299865
363,AM,1812.592146,2.274090122,0.13085,7.559849558,0.855994589,0.899274593
364,AM,1809.767361,2.195817818,0.249874,6.669571974,0.814992387,0.874970967
365,AM,1845.500353,2.154223922,0.296443,6.668362778,0.833840006,0.941013769
366,AM,1849.016467,2.195474922,0.25522,6.337106709,0.792125727,0.916588694
367,AM,1802.91097,2.01685361,0.403426,6.554146352,0.728124392,0.831244488
368,AM,1804.60538,1.84365964,0.50751,7.6250449,0.67779834,0.735598176
369,AM,1809.452996,2.01592636,0.403883,6.92337092,0.742918144,0.821947696
370,AM,1815.57517,2.271509331,0.122809,5.193558191,0.853576644,0.897975642
371,AM,1822.247825,2.242178694,0.168308,3.882479026,0.865269993,0.932278378
372,AM,1823.461598,2.281775965,0.102458,5.505973578,0.84921939,0.898802609
373,AM,1820.666006,2.225952786,0.193137,5.102644842,0.824217767,0.877009329
374,AM,1846.438924,2.221359677,0.19811,6.852449899,0.859302208,0.958496474
375,AM,1873.66992,2.179169139,0.253799,8.552975501,0.846406368,0.918756131
376,AM,1939.730873,2.018101235,0.40254,7.482657793,0.852185301,0.933806697
377,AM,1823.612069,2.211569178,0.216909,7.232792044,0.854455887,0.959328016
378,AM,1859.319562,2.213030834,0.218458,7.864059446,0.869350246,0.977086228
379,AM,1864.195684,2.090970005,0.35675,8.230203011,0.875590897,0.954881876
380,AM,1826.181577,2.220711695,0.192995,6.417194528,0.88106432,0.946555671
381,AM,1811.186432,2.298122537,0.047249,4.827397324,0.884410242,0.93615662
382,AM,1820.84249,2.296459741,0.055969,5.606218764,0.883116204,0.924426164
383,AM,1823.979065,2.293914163,0.067482,5.607031071,0.889082382,0.942047375
384,AM,1817.0856,2.287302886,0.088033,4.984054141,0.884786779,0.935856156
385,AM,1816.907956,2.28493516,0.093477,4.024509643,0.872461408,0.924919647
386,AM,1824.215566,2.253997778,0.149386,3.486594797,0.86587314,0.912397004
387,AM,1815.198808,2.278771676,0.104944,4.845822778,0.861918616,0.91801556
388,AM,1810.74778,2.255848364,0.154712,5.536229803,0.847630646,0.917716099
389,AM,1814.941688,2.260446984,0.145818,3.421066224,0.833691022,0.899233763
390,AM,1820.230175,2.232050888,0.18607,4.163363363,0.824917084,0.884335437
391,AM,1824.722346,2.108803086,0.311387,3.971861398,0.794138754,0.852172301
392,AM,1828.154412,1.975111801,0.425248,4.33698426,0.748985838,0.812113959
393,AM,1828.193112,2.24754386,0.161807,5.328168528,0.825931141,0.83500373
394,AM,1816.572168,2.254607923,0.150112,5.405376799,0.836365941,0.858119576
395,AM,1813.519072,2.265399451,0.129328,5.997518565,0.857029207,0.897107931
396,AM,1815.731539,2.275873627,0.113498,6.11803591,0.861711008,0.878418682
397,AM,1828.140662,2.242193428,0.17025,6.403687146,0.863476993,0.905125282
398,AM,1832.306529,2.256216915,0.148316,4.79572301,0.855127318,0.880502064
399,AM,1829.244918,2.193131184,0.234037,6.968627294,0.818884316,0.932581839
400,AM,1846.763323,2.062032959,0.357948,7.69079733,0.733589232,0.894937256
401,AM,1847.758839,2.015243379,0.403174,5.717376411,0.69676538,0.848288046
402,AM,1816.574426,1.951987901,0.450162,3.744329489,0.69958616,0.821525661
403,AM,1821.990377,2.008568993,0.40672,5.393965958,0.770948587,0.903216823
404,AM,1816.194336,2.056102547,0.367563,5.775538123,0.77543087,0.885961497
405,AM,1818.537799,2.152036574,0.280587,4.187492605,0.818715299,0.775990452
406,AM,1815.493033,2.25214445,0.160964,3.569236285,0.824230316,0.762456103
